Familial-Social,Depressive,Anxiety,Conduct
1.0604389286457072,-0.6284631370829987,1.092043185776319,-1.543437186854394
-0.6116263681875047,0.9578413342469693,-0.015431147412004756,-0.2997908550789203
3.3352072761085143,-1.565592717150146,-0.18780614923637984,2.641679552788928
-0.4114530120187233,0.4736758256738467,0.4913883593419848,1.2651074466937484
2.4580276750232386,-0.891793266732243,0.2682174210177943,-0.041637146364613326
1.9704200100419385,-1.2331785182728596,0.6264717170057411,0.08760104668443724
-0.8440098230360503,1.6193972235790934,-0.2716685949492258,0.06322448898258808
-0.9569512572721947,-0.29532848664660993,0.9595605572239948,-0.5746747037211326
-0.32473121575663155,-0.8163089996066265,1.2798869996298512,-0.646549744455187
-0.4815910288265305,0.13634712306532126,0.8882890094504167,1.4559846392982327
-0.05347894965011306,-0.952025893727514,0.17582042166459783,0.4645472481916361
-0.5873610634238312,-0.9237735643893704,0.8132964567291351,1.9510488502690293
-0.8131539515335106,0.16546009112326762,0.29591380294179126,-0.6535093523874337
-0.6768750585288567,-0.3363592533792291,-0.0922196924334133,0.26551130206784457
0.4029173517601628,-1.054796299357232,1.9701982295026603,-0.3424795955665462
1.6692576830572208,1.480192875687698,0.3965151618039141,-1.4922622615471228
0.0814694275645284,-0.057303294458643995,1.5298809797779993,0.815799019534181
-0.4558856294390131,2.7961799698408734,0.9762351741507219,-1.0371331547005251
1.004422640854991,2.653508380502822,0.15840806538636615,2.7561585366457506
1.1273230104369238,1.4738776157772462,0.8224265736882512,0.30777107553367067
-0.17786318589776115,0.38097731773658766,1.5965309049647076,-0.5037450633834942
1.1888780165062136,-0.47356985668820495,-0.15898542971342586,2.476520896704067
1.8420299958250674,-1.6899131487805474,0.9081561597228395,-0.9274503971712276
2.683079536814024,2.3986016960202132,-1.21596965010502,1.145920977144725
1.7009376751611218,1.1469194163374954,0.3421071227078781,0.5125466426922907
0.3428023374418867,-0.3960804287914042,-1.401346895299477,-0.329773718024457
2.1075279210939097,-0.617649243553138,0.9417943271504898,-0.37859829118609734
-0.13316702157398563,0.6870518554730641,0.2489805112731817,-0.7172395102203819
-0.17614171886247948,2.2044084838611506,-0.04638052751164094,-0.629293877401576
0.16181962688927104,0.24530767660306874,0.0968735153123507,1.2626310775613125
-0.2905580568241446,0.363724078948943,0.9731838456297401,-0.4918495254135036
-0.03599698903117764,-0.9028671278040125,-1.1849330066743389,-0.3836388332247262
-0.694818856655188,-0.7713116412845903,-0.5304080641657273,5.0969927927629985
-0.4715230668974123,2.403520719968959,0.23432819317527162,-0.442409609689155
-0.48146282584987,-0.14179861275562794,-1.4486007213271208,0.11493969100287789
-0.7689773399803368,-1.0197194867996504,0.4298045584192338,1.8727423218710182
2.370343352824454,-1.0204268964591212,0.9983928190833629,2.9949777464983156
-0.554538161432216,0.9430167311242869,1.353128108234529,-0.851195148794567
-0.07840298312083137,1.1191978898715587,0.2652912849014248,-0.2657744064941733
-1.666813730925086,2.2891604417619127,0.9306393258885338,0.11949640923261622
2.3317097020612385,1.6732598727678427,0.3859226763186345,-1.0977859034028272
1.6916027447063104,0.45705946197810526,0.458435171095002,0.642602353839639
2.2153250283856845,-0.638784617390995,1.3296718675001746,-0.907530741038102
-0.1435768181503104,0.32425532066139773,-1.8512732553229116,-0.14160753633888687
-0.38664078431120263,1.738036241483386,0.12758806130502404,0.5499832765787463
-0.6998158651822892,0.7356566390616938,0.3378925718398511,-0.5841864246898351
1.7377743313704714,1.394377742011204,0.7844635391251681,0.22892733029859325
0.2054046610135185,-0.6857844418800312,0.8918608524038394,0.22218687264659448
-0.7804187097025319,0.14143458756520025,0.0010095760411121812,-0.606163637054383
0.13808417836647083,1.661799666882133,0.8615971473138152,-0.743399256944081
0.1922589961822196,2.6592763866715026,0.2803837026501916,0.8612118049773982
-0.09520555875821057,2.917590030509511,0.12225761643548383,0.133139694457801
-0.37889955562451727,2.1226469666814305,0.5635841385634602,-0.09344025655074992
-0.8158590998299249,-0.49600015715237167,0.15200949091679594,0.38293092887263014
3.103608607307013,0.7126024497748563,0.25007822348818937,-0.5044278322221905
-0.49770270974320685,-0.3154193067456895,-0.7545873627922016,-0.466295423306367
-0.41225751105214503,1.0152021301487946,0.20741308816489007,0.5786621280760668
-0.3225123617789115,-0.5326872650462071,-0.7745686198297109,-0.3788622050218889
1.8061090839101475,-0.9345762245534839,0.07850898242601137,-0.5475641448210415
0.5219956634809063,1.4870935192667105,0.5683936174445611,0.7632439955984194
-1.2509553067198373,1.5270842809546534,0.7071412373439255,-0.21256727268454811
2.374654717157014,0.7421226238287832,0.0749075437119055,-0.42012369871404825
0.10392994707380296,-0.1796927829819022,0.6716632632388425,-0.4917503423140431
1.4342496067140216,1.0696877236700537,0.08441204418619608,2.1486569089063807
-0.35275081527636853,-0.11262580535928401,-1.5569005123094164,0.11897414561255233
2.149071694714072,1.4592970782265327,-0.6254993218003521,-0.05455119055750485
0.04388198079544742,-0.7586970442592503,0.10032758327700397,-0.47449413946151586
1.16197722608284,0.252777080545366,1.8065590417498407,-1.5326850038931221
-0.7669543863197826,0.31535431829306115,0.9582950042663051,0.6969263966670441
-0.4649884711350035,-0.9268162718230867,-0.03151223424826802,-0.3614678244926745
2.064153060920158,0.05128714137872792,0.33913470041023935,-0.4278631252089876
-1.2704126103021078,0.77922053243583,0.7462606064753668,0.8794236481222454
-0.6544319462125212,0.9601347250519248,0.8517003400818096,0.027703258641674097
0.3983892364732701,-0.3265504670837397,-1.6425205096949405,0.12641634311063446
-0.15647058546278633,0.3597918584230766,1.453855334669566,-0.887264822194364
-0.24605566712352173,-0.7297462603774721,-0.804377578407136,-0.34063908267461196
2.164979690477919,-1.173791688352727,0.47125741790683406,-0.1567948113917051
-0.19446611545209702,-0.9534601110681095,-1.268415074192845,-0.12247419438633536
-0.5729256415296311,0.18452684938366878,0.8146836518629695,-0.7727963757806765
-0.15185213951684706,-0.46668039318600024,-0.7264034493152429,-0.1688372371548513
-0.5231557144168834,-0.6376113402681219,-0.87066030199356,0.4773957087983158
0.119639074349325,-0.5979012046631526,-0.33568806065219037,-0.5686708287184947
-0.5752863762356434,-0.2811858657196713,-0.8857797234070907,-0.37713396304630464
-0.5806799280281553,-0.8204416013789958,0.094373556952287,-0.4175257554179189
-0.7776519111059894,1.0288211931818247,-0.7393360160898074,-0.7080437457651813
-0.29583814948090703,-0.19399601336492395,-0.5898172239943326,-0.6138493785498026
2.7513142577642813,0.39157667214848363,1.387993560732947,-1.7883253894379147
0.7727271879356301,0.8429643077727105,0.41758935292611987,1.8066749660898282
-0.6914502267375382,0.5233350867835679,0.695754287814438,3.442203893307477
-0.10012121853048109,-0.48812361458264564,-0.457431882474835,-0.663256989295595
-1.0692194742480714,-0.11718513062820868,0.16328657307403477,1.5799693728685429
-0.7455738855060567,0.12829112955323044,-0.34956411800186205,-0.6542070103854045
-0.7325170948457213,1.0530480251144805,0.6710785595511052,-0.6388685050630609
-0.20702106562629158,-0.15179276125647637,-1.5863910925183218,0.06637067234490455
-0.20968525624000062,-0.817455553953643,-0.8260573964890141,0.30270139031514903
-0.6264626935326594,-0.7027430119970388,-0.6841846079397881,1.3664497624438645
-2.0439842965658763,-2.410332397720194,6.2426244716277015,0.5260469150985876
-0.5286720691041038,-0.5834401320127693,0.8847033128055387,-0.7841435641935889
1.374203229631591,-0.741490145969648,1.4450576858967412,-1.026888442345019
-1.4745953137505403,0.7280169148477198,1.0568465458442429,0.10874549107410354
0.4060805191172977,0.6797525359793349,-0.8943745096152558,-0.4234022944516103
1.544409689639967,-0.6891797453178842,0.5086022032494366,2.0364268242629864
-0.5517083867975129,0.015252537416785632,-0.5537386268092049,-0.5914769770676783
-0.21795235470484747,0.12566797461587534,-0.6115372346367419,-0.5575958484060818
0.017425442995986556,-0.207714546405576,-0.04540417606327593,-0.36852098185115023
-0.4724864653571066,0.33216718526315414,-0.44036004578803056,-0.35356336795968957
-0.30195861660682266,-0.25885220697353917,-1.431537662885216,-0.4248870861237867
0.01855663520556547,-0.7128901115357162,-0.5066931462610811,-0.39902256507776884
-0.2644701112493922,-0.5355583344812562,0.5798676573110338,1.0016163569501912
-0.6910719700817415,0.12630014653386065,1.0128085890723022,-0.4810783133246576
1.4703244298554112,-0.47537845976651316,-0.2377391216687061,-0.21509410200602588
-0.8753363278115464,1.2466488128996587,-0.2910535037392282,0.2825646647817964
-0.5835921078507087,-0.39846902178533594,-0.6238536198661225,-0.056717260034487245
-1.0957930233487239,-0.5859049945748469,2.1851305645073515,-0.5798388197072321
-1.1033914631671582,-0.03950956773005437,0.5648203398485402,-0.15150279465410316
-0.4544427908003261,-0.49176971747758447,-0.4556554362894151,-0.13154095592950377
-0.2834684486216231,-0.06798963275032492,1.3600379581015314,-0.4414159174729697
-0.3069203994345825,-0.10995387590048156,-1.694775382227367,1.5743667501668126
0.3702248360883756,-0.5755064540408207,-1.431942996332985,-0.43250025544200055
-0.3939995143286701,-0.31939928277660123,-0.7423384319723948,-0.28789470419440877
-0.3873194196500873,-0.6074584511804895,-0.6288880528425657,-0.5013878752801393
-0.3077525046454279,-0.9696565816994683,-0.4309818695225419,0.12690915665988578
1.3990648407153556,0.7510408837801271,-1.1678598611592321,1.1515959122521127
-0.3035551653729256,-0.9988665156073749,-0.4781183560061929,-0.295281056366198
-0.5876511067775162,0.07364640939908809,0.6122061966683213,-0.5772647342462746
-0.1594016372131507,-0.7511686595014289,-1.3217152534657906,-0.1907955887368707
-0.3408995841144221,-1.0491396318473574,-0.6810926138378245,-0.37194019638577774
-0.5810540490325777,0.29236585274802096,-0.9696614284336541,-0.36124538627364255
-0.445719541249778,-0.5571903918446087,-0.5141142604217644,-0.44647792520651086
-0.4374106222812755,0.99737882569631,-0.8031755905940625,0.27150593559517855
-0.3478445686276279,-0.610018785967366,-0.6577707697645047,-0.4109184303090142
-0.06806909811463616,-0.8100902814672932,-1.3988858986934938,-0.24462172359977902
-0.5554704621385422,-0.19457020847673545,-0.82250110778485,-0.4196720885401297
-0.4480514398764335,-0.8128998396382178,-0.29331340037716835,-0.42726101157763896
-0.05610899362171416,-0.7982656307865648,-0.21008752367188402,-0.06826919333719066
-0.6186825340622988,0.37212233936607475,-0.751779622164053,-0.6041841944498602
-0.09198294730006695,0.576337794200808,-0.08127797575913803,-0.6254161931711152
-0.5280354749688131,-0.3231035610091108,-0.3673431794398804,-0.044564368857863954
-0.30530917899104815,-0.622462795925794,-0.6163844679249243,-0.4789317555095236
-0.13464280402377038,-0.7224406381137671,-0.31476528330704223,1.6772827545919895
-0.7323083071932743,-0.3253674008899212,0.9816773649899496,-0.6963772171371935
-0.37056427023751315,-0.621913706111157,-0.446228234892346,-0.5209184167929625
-0.6075360662826436,-0.6467130136399124,-0.19046940910723245,-0.3527736798952613
0.22376074730224585,-0.5980320058132041,-0.4728633294283463,-0.37610082827000646
0.839739353095591,-0.9304338941055948,-0.06512083907319946,-0.9627891627787892
-0.5898886062999058,-0.17033920024266702,-0.8472064139908971,0.08093856137899878
-0.5521827350916192,0.6462786515825371,-0.003352382415115679,-0.345911167444488
-0.7154912616136931,0.3983293124794701,-0.09640842802505797,-0.18515059386921384
-0.554146185325984,-0.7258833247766179,0.373679296582319,-0.442993477791551
-0.09468093165946818,-0.9054365528640023,-0.7194073810116431,-0.11718425283185838
0.20413860763573433,-1.1291055198363313,0.8107015101773806,-0.41402894874513435
-0.15866436945139298,-0.6729063557956216,-1.3498735448710308,-0.39495803334276547
-0.8561712252550446,-0.8237956147593418,1.1784827703258174,-0.47951415073703463
-0.7636262172596567,-0.9649386622599557,1.1158601880041292,0.8088954563906837
-0.08637711405516577,-0.9396911993624392,-0.5886677361382537,-0.01222900742380216
-0.9927087024603881,0.1505245155443631,0.9893061449441279,-0.5976252396135674
-0.6208105429554421,-0.26471329264010235,0.35465270472498,-0.46771281402723797
-0.45654710640086194,-0.4708863069335294,-0.4574921129592181,-0.49357519419777973
-0.4292563988345063,-0.25332918615012434,-0.8132191337115556,-0.4611903794501474
-0.3623402351410757,-0.48224239057446694,-0.5431916553545652,-0.012670796377371583
-0.4146313950567254,0.08989392453684514,-0.9846432121046754,-0.45601980638813816
-0.48712161869842596,-0.8315289845922007,-0.6361929043915652,0.07474480562881101
0.1296115392504116,-0.5107810529236082,-1.467136426588294,-0.02524739251406998
0.19228132138350804,-1.0786746286758873,-0.5460035205438921,-0.28316084183677515
-0.5706470910919227,-0.6489164398725046,0.37885282148019417,-0.3899170303722716
-0.4655533704168271,-0.3737740150096388,-0.4766167831869338,-0.5209724589978478
-0.021474939439419277,-0.9293708068398407,-1.2617151217034948,-0.4762001079815157
-1.6550162715945815,0.5225700766117023,0.6072858620688555,3.204199336300229
-0.6232068446389506,1.4003703649101378,0.11405148207119845,-0.8299100697457055
-0.24877410367184663,-0.09652509734098738,-0.7707491939810189,-0.5332788229572357
-0.19512731257513244,-0.5194548635373492,-0.2341903595325576,-0.20543926694789033
-0.1934205785765227,-0.7365041945055603,-0.46983544540999367,-0.4900140254430625
-0.7218350093760916,-0.6779707401318402,-0.7635050551938528,0.7851299213831957
-0.1384501843026722,-0.848769200324769,-0.5059168808623139,-0.46211067731400246
-0.044179686143316785,-0.29291273785057675,-1.4490106428779264,-0.5373070598443175
-0.28558717063438444,0.8521089883939813,-1.744673254622523,-0.5383609282761728
-0.32523674338846575,0.3048373612174761,-1.0432344135160339,-0.45007120615766494
